D0 Brightness -SAP,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15
74.7,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8,51.8,51.8,51.8,51.8,51.8
74.2,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8,51.8,51.8,51.8,51.8
74,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8,51.8,51.8,51.8
74.5,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8,51.8,51.8
74,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8,51.8
74.6,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,51.8
76.5,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
78.2,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
77.8,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
78,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
77.5,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
75.8,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
75,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1,48.1
73.2,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1,48.1
72.5,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1,48.1
68.8,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1,48.1
67.2,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1,48.1
66.2,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1,48.1
68.3,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.1
70,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
73,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
74.1,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
73,47,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
74.8,47,47,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
74.3,47,47,47,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3,48.3
73.5,46.9,47,47,47,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3,48.3
73.1,46.9,46.9,47,47,47,47,47,47,47,47,48.3,48.3,48.3,48.3,48.3
75.6,46.9,46.9,46.9,47,47,47,47,47,47,47,47,48.3,48.3,48.3,48.3
76.2,46.9,46.9,46.9,46.9,47,47,47,47,47,47,47,47,48.3,48.3,48.3
71.5,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47,47,47,47,48.3,48.3
70.4,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47,47,47,47,48.3
72.6,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47,47,47,47
72.1,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47,47,47
74.1,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47,47
74.4,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47,47
75.1,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47,47
69.4,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47,47
66.8,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47,47
65.3,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,47
71.5,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
68.4,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
72.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
67.8,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
70.3,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
72,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
73.8,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
74.3,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
70.5,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
71.3,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
74.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
74.8,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9,46.9
70.9,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9,46.9
70.6,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9,46.9
68.8,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9,46.9
64.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9,46.9
60.7,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9,46.9
58.1,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,46.9
65.6,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
70.1,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
74.6,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
78,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
77.8,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
78.9,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2,50.2
79.6,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2,50.2
78.7,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2,50.2
80.3,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2,50.2
79.1,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2,50.2
77.8,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2,50.2
76.5,53,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,50.2
77.1,53,53,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3
79,53,53,53,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3,45.3
79.5,53,53,53,53,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3,45.3
80,53,53,53,53,53,53,53,53,53,53,45.3,45.3,45.3,45.3,45.3
80,53,53,53,53,53,53,53,53,53,53,53,45.3,45.3,45.3,45.3
79.6,53,53,53,53,53,53,53,53,53,53,53,53,45.3,45.3,45.3
79.2,53,53,53,53,53,53,53,53,53,53,53,53,53,45.3,45.3
79,53,53,53,53,53,53,53,53,53,53,53,53,53,53,45.3
74.8,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
72.1,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
74.9,50.1,53,53,53,53,53,53,53,53,53,53,53,53,53,53
71.6,50.1,50.1,53,53,53,53,53,53,53,53,53,53,53,53,53
68.2,50.1,50.1,50.1,53,53,53,53,53,53,53,53,53,53,53,53
70.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53,53,53,53,53,53
72.7,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53,53,53,53,53
69.6,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53,53,53,53
67.8,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53,53,53
69.9,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53,53
66.7,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53,53
70.1,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53,53
70.3,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53,53
70,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53,53
73.1,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53,53
76.8,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1,53
75,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1,50.1
77.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1,50.1
78.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1,50.1
80.1,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1,50.1
79.2,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1,50.1
77.6,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,50.1
73.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
73.9,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
73.3,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
74.5,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
74,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
73.3,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
74.7,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
75.3,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
76.4,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5,47.5
75,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5,47.5
75.9,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5,47.5
74.2,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5,47.5
74.5,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5,47.5
73.6,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5,47.5
74.1,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3,47.5
76.7,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.3
73.1,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
73.9,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
75.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
76,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
73.1,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
70.2,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
71.8,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8
72.4,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8,50.8
71.1,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8,50.8
73.9,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8,50.8
74,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,50.8
76,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8
74.4,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8
75.8,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8
74.6,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3
76.4,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3,49.3
74.1,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3,49.3
71.9,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3,49.3
72,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.3
72.9,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3,49.3
74.4,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3,49.3
75.9,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.3
74.8,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
76,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2
76.6,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2,49.2
72.8,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2,49.2
72.5,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2,49.2
73.9,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2,49.2
75,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2,49.2
72.8,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7,49.2
75,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7,47.7
77.1,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7,47.7
78,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7,47.7
75.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7,47.7
76.6,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7,47.7
73.1,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7,47.7
72.3,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,47.7
73.5,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
74.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
74.5,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
75.1,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
75.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
74.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
76,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
76.5,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2,49.2
71.6,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2,49.2
70.8,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2,49.2
71.6,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2,49.2
72.8,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2,49.2
72.6,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,49.2
73.2,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
74.2,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
74.8,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
75.5,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
74.1,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
75.6,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
76.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
75.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2,51.2
76.1,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2,51.2
74.2,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2,51.2
76.3,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2,51.2
78.4,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2,51.2
76.5,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2,51.2
75.7,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,51.2
76.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
76.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3,50.3
78.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3,50.3
79.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3,50.3
77.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3,50.3
78.4,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3,50.3
77.1,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3,50.3
76,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,50.3
75.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
74.8,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
73.1,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
71.4,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
71.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9
73.5,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9,47.9
75,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9,47.9
73,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9,47.9
76.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9,47.9
74.4,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9,47.9
75.8,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3,47.9
72.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3,49.3
70.7,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3,49.3
73,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3,49.3
72.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3,49.3
74,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3,49.3
73.6,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,49.3
75.1,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
76,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
76.1,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
76.7,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
73,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
71.7,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
70.3,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
71,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
71.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
72.6,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2,50.2
72.9,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2,50.2
72.1,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2,50.2
74,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2,50.2
73.1,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2,50.2
74.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2,50.2
74.2,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,50.2
71.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
70,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
68.4,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5,49.5
68.1,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5,49.5
69.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5,49.5
66.7,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5,49.5
69.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5,49.5
70.6,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.5
73.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
74.1,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
